nombre,weight_class,Genre,Fight,Year,total_rounds_fought,total_title_bouts,current_win_streak,current_lose_streak,longest_win_streak,wins,losses,draw,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,Stance,ID_peleador
Michel Pereira,Welterweight,Male,2019-09-14,2019,10,0,1,0,1,2,2,0,0,0,0,1,1,0,Orthodox,1920
Michel Pereira,Welterweight,Male,2020-02-15,2020,4,0,1,0,1,1,1,0,0,0,0,1,0,0,Orthodox,1920
Michel Pereira,Welterweight,Male,2019-05-18,2019,4,0,1,0,1,1,1,0,0,0,0,1,0,0,Orthodox,1920
Nathaniel Wood,Lightweight,Male,2020-10-24,2020,13,0,3,0,3,4,1,0,0,0,1,0,3,0,Orthodox,1921
Nathaniel Wood,Error,Male,2020-07-25,2020,10,0,3,0,3,3,1,0,0,0,0,0,3,0,Orthodox,1921
Nathaniel Wood,Error,Male,2019-03-16,2019,10,0,3,0,3,3,1,0,0,0,0,0,3,0,Orthodox,1921
Nathaniel Wood,Error,Male,2018-12-29,2018,10,0,3,0,3,3,1,0,0,0,0,0,3,0,Orthodox,1921
Nathaniel Wood,Error,Male,2020-02-15,2020,7,0,3,0,3,3,0,0,0,0,0,0,3,0,Orthodox,1921
Nathaniel Wood,Error,Male,2018-06-01,2018,7,0,3,0,3,3,0,0,0,0,0,0,3,0,Orthodox,1921
Dequan Townsend,Peso_Pactado,Male,2020-10-03,2020,9,0,0,3,0,0,3,0,0,0,0,0,0,0,Orthodox,1922
Dequan Townsend,Light heavyweight,Male,2020-02-15,2020,6,0,0,2,0,0,2,0,0,0,0,0,0,0,Orthodox,1922
Dequan Townsend,Error,Male,2020-01-25,2020,3,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,1922
Dequan Townsend,Error,Male,2019-06-29,2019,3,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,1922
Raulian Paiva,Flyweight,Male,2020-07-11,2020,6,0,0,2,1,1,2,0,0,0,0,1,0,0,Orthodox,1923
Raulian Paiva,Flyweight,Male,2019-08-10,2019,3,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,1923
Raulian Paiva,Flyweight,Male,2019-02-09,2019,3,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,1923
Raulian Paiva,Peso_Pactado,Male,2020-02-15,2020,4,0,0,2,0,0,2,0,0,0,0,0,0,0,Orthodox,1923
Shanna Young,Bantamweight,Women,2020-02-15,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,1924
Katlyn Chookagian,Flyweight,Women,2020-11-21,2020,31,1,1,0,3,7,4,0,0,1,6,0,0,0,Orthodox,1925
Katlyn Chookagian,Flyweight,Women,2020-05-30,2020,31,1,1,0,3,7,4,0,0,1,6,0,0,0,Orthodox,1925
Katlyn Chookagian,Flyweight,Women,2019-11-02,2019,31,1,1,0,3,7,4,0,0,1,6,0,0,0,Orthodox,1925
Katlyn Chookagian,Flyweight,Women,2019-06-08,2019,31,1,1,0,3,7,4,0,0,1,6,0,0,0,Orthodox,1925
Katlyn Chookagian,Flyweight,Women,2018-12-08,2018,31,1,1,0,3,7,4,0,0,1,6,0,0,0,Orthodox,1925
Katlyn Chookagian,Flyweight,Women,2018-01-27,2018,31,1,1,0,3,7,4,0,0,1,6,0,0,0,Orthodox,1925
Katlyn Chookagian,Peso_Pactado,Women,2020-10-17,2020,30,1,1,0,3,7,3,0,0,1,6,0,0,0,Orthodox,1925
Katlyn Chookagian,Error,Women,2017-04-08,2017,6,0,1,0,1,1,1,0,0,0,1,0,0,0,Orthodox,1925
Katlyn Chookagian,Flyweight,Women,2020-02-08,2020,24,0,1,0,3,6,2,0,0,1,5,0,0,0,Orthodox,1925
Katlyn Chookagian,Flyweight,Women,2016-11-12,2016,24,0,1,0,3,6,2,0,0,1,5,0,0,0,Orthodox,1925
Katlyn Chookagian,Flyweight,Women,2016-07-13,2016,24,0,1,0,3,6,2,0,0,1,5,0,0,0,Orthodox,1925
Katlyn Chookagian,Peso_Pactado,Women,2018-07-28,2018,12,0,1,0,2,3,1,0,0,1,2,0,0,0,Orthodox,1925
Ilir Latifi,Peso_Pactado,Male,2014-07-19,2014,4,0,0,1,1,1,1,0,0,0,0,0,1,0,Orthodox,1926
Ilir Latifi,Light heavyweight,Male,2018-12-29,2018,17,0,0,1,3,7,3,0,0,0,2,3,2,0,Orthodox,1926
Ilir Latifi,Light heavyweight,Male,2017-09-09,2017,17,0,0,1,3,7,3,0,0,0,2,3,2,0,Orthodox,1926
Ilir Latifi,Light heavyweight,Male,2016-01-17,2016,17,0,0,1,3,7,3,0,0,0,2,3,2,0,Orthodox,1926
Ilir Latifi,Light heavyweight,Male,2015-07-18,2015,17,0,0,1,3,7,3,0,0,0,2,3,2,0,Orthodox,1926
Ilir Latifi,Light heavyweight,Male,2014-10-04,2014,17,0,0,1,3,7,3,0,0,0,2,3,2,0,Orthodox,1926
Ilir Latifi,Peso_Pactado,Male,2020-02-08,2020,22,0,0,1,3,7,5,0,0,0,2,3,2,0,Orthodox,1926
Ilir Latifi,Peso_Pactado,Male,2016-03-05,2016,22,0,0,1,3,7,5,0,0,0,2,3,2,0,Orthodox,1926
Ilir Latifi,Light heavyweight,Male,2019-08-10,2019,20,0,0,1,3,7,4,0,0,0,2,3,2,0,Orthodox,1926
Ilir Latifi,Light heavyweight,Male,2018-02-24,2018,20,0,0,1,3,7,4,0,0,0,2,3,2,0,Orthodox,1926
Ilir Latifi,Light heavyweight,Male,2016-09-03,2016,20,0,0,1,3,7,4,0,0,0,2,3,2,0,Orthodox,1926
Ilir Latifi,Light heavyweight,Male,2014-03-08,2014,20,0,0,1,3,7,4,0,0,0,2,3,2,0,Orthodox,1926
Ilir Latifi,Error,Male,2013-04-06,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,1926
Dominick Reyes,Light heavyweight,Male,2020-09-26,2020,15,1,6,0,6,6,1,0,0,1,1,3,1,0,Southpaw,1927
Dominick Reyes,Peso_Pactado,Male,2019-10-18,2019,9,0,5,0,5,5,0,0,0,1,1,2,1,0,Southpaw,1927
Dominick Reyes,Light heavyweight,Male,2020-02-08,2020,10,0,6,0,6,6,0,0,0,1,1,3,1,0,Southpaw,1927
Dominick Reyes,Light heavyweight,Male,2019-03-16,2019,10,0,6,0,6,6,0,0,0,1,1,3,1,0,Southpaw,1927
Dominick Reyes,Light heavyweight,Male,2018-10-06,2018,10,0,6,0,6,6,0,0,0,1,1,3,1,0,Southpaw,1927
Dominick Reyes,Light heavyweight,Male,2017-12-02,2017,10,0,6,0,6,6,0,0,0,1,1,3,1,0,Southpaw,1927
Dominick Reyes,Light heavyweight,Male,2017-06-25,2017,10,0,6,0,6,6,0,0,0,1,1,3,1,0,Southpaw,1927
Dominick Reyes,Error,Male,2018-05-19,2018,2,0,2,0,2,2,0,0,0,0,0,1,1,0,Southpaw,1927
Journey Newson,Bantamweight,Male,2020-09-19,2020,4,0,0,2,0,0,2,0,0,0,0,0,0,0,Orthodox,1928
Journey Newson,Bantamweight,Male,2020-02-08,2020,3,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,1928
Journey Newson,Peso_Pactado,Male,2019-06-29,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,1928
Mario Bautista,Error,Male,2021-03-06,2021,6,0,0,1,2,2,1,0,0,0,1,1,0,0,Switch,1929
Mario Bautista,Bantamweight,Male,2019-07-20,2019,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Switch,1929
Mario Bautista,Bantamweight,Male,2020-02-08,2020,4,0,0,1,1,1,1,0,0,0,1,0,0,0,Switch,1929
Mario Bautista,Bantamweight,Male,2019-01-19,2019,4,0,0,1,1,1,1,0,0,0,1,0,0,0,Switch,1929
Junior Dos Santos,Error,Male,2020-12-12,2020,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2020-08-15,2020,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2018-12-01,2018,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2018-07-14,2018,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2015-12-19,2015,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2014-12-13,2014,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2013-05-25,2013,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2012-12-29,2012,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2012-05-26,2012,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2010-03-21,2010,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2009-09-19,2009,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2009-02-21,2009,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2008-10-25,2008,56,5,9,0,9,15,7,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Peso_Pactado,Male,2010-01-02,2010,5,0,3,0,3,3,0,0,0,0,0,3,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2017-05-13,2017,41,4,9,0,9,12,3,0,0,0,4,8,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2013-10-19,2013,41,4,9,0,9,12,3,0,0,0,4,8,0,0,Orthodox,1930
Junior Dos Santos,Error,Male,2011-11-12,2011,41,4,9,0,9,12,3,0,0,0,4,8,0,0,Orthodox,1930
Junior Dos Santos,Peso_Pactado,Male,2020-01-25,2020,52,5,9,0,9,15,5,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Peso_Pactado,Male,2019-06-29,2019,52,5,9,0,9,15,5,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Peso_Pactado,Male,2019-03-09,2019,52,5,9,0,9,15,5,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Peso_Pactado,Male,2016-04-10,2016,52,5,9,0,9,15,5,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Peso_Pactado,Male,2011-06-11,2011,52,5,9,0,9,15,5,0,0,0,5,10,0,0,Orthodox,1930
Junior Dos Santos,Peso_Pactado,Male,2010-08-07,2010,52,5,9,0,9,15,5,0,0,0,5,10,0,0,Orthodox,1930
Lucie Pudilova,Flyweight,Women,2020-01-25,2020,17,0,0,1,2,2,4,0,0,0,2,0,0,0,Orthodox,1931
Lucie Pudilova,Flyweight,Women,2019-08-03,2019,17,0,0,1,2,2,4,0,0,0,2,0,0,0,Orthodox,1931
Lucie Pudilova,Flyweight,Women,2019-02-23,2019,17,0,0,1,2,2,4,0,0,0,2,0,0,0,Orthodox,1931
Lucie Pudilova,Flyweight,Women,2017-06-17,2017,17,0,0,1,2,2,4,0,0,0,2,0,0,0,Orthodox,1931
Lucie Pudilova,Peso_Pactado,Women,2018-09-08,2018,9,0,0,1,2,2,1,0,0,0,2,0,0,0,Orthodox,1931
Lucie Pudilova,Peso_Pactado,Women,2018-02-18,2018,9,0,0,1,2,2,1,0,0,0,2,0,0,0,Orthodox,1931
Lucie Pudilova,Peso_Pactado,Women,2017-03-18,2017,9,0,0,1,2,2,1,0,0,0,2,0,0,0,Orthodox,1931
Darko Stosic,Light heavyweight,Male,2019-08-03,2019,4,0,1,0,1,1,1,0,0,0,0,1,0,0,Orthodox,1932
Darko Stosic,Light heavyweight,Male,2019-06-01,2019,4,0,1,0,1,1,1,0,0,0,0,1,0,0,Orthodox,1932
Darko Stosic,Light heavyweight,Male,2020-01-25,2020,7,0,1,0,1,1,2,0,0,0,0,1,0,0,Orthodox,1932
Darko Stosic,Light heavyweight,Male,2018-07-22,2018,7,0,1,0,1,1,2,0,0,0,0,1,0,0,Orthodox,1932
Michael Chiesa,Welterweight,Male,2021-01-20,2021,30,1,2,0,3,10,4,0,0,0,4,0,6,0,Southpaw,1933
Michael Chiesa,Welterweight,Male,2017-06-25,2017,30,1,2,0,3,10,4,0,0,0,4,0,6,0,Southpaw,1933
Michael Chiesa,Welterweight,Male,2013-07-27,2013,30,1,2,0,3,10,4,0,0,0,4,0,6,0,Southpaw,1933
Michael Chiesa,Peso_Pactado,Male,2018-07-07,2018,20,1,2,0,3,7,3,0,0,0,2,0,5,0,Southpaw,1933
Michael Chiesa,Peso_Pactado,Male,2015-04-04,2015,20,1,2,0,3,7,3,0,0,0,2,0,5,0,Southpaw,1933
Michael Chiesa,Peso_Pactado,Male,2014-05-24,2014,20,1,2,0,3,7,3,0,0,0,2,0,5,0,Southpaw,1933
Michael Chiesa,Peso_Pactado,Male,2013-02-23,2013,20,1,2,0,3,7,3,0,0,0,2,0,5,0,Southpaw,1933
Michael Chiesa,Peso_Pactado,Male,2012-06-01,2012,20,1,2,0,3,7,3,0,0,0,2,0,5,0,Southpaw,1933
Michael Chiesa,Welterweight,Male,2019-07-06,2019,24,1,2,0,3,8,4,0,0,0,2,0,6,0,Southpaw,1933
Michael Chiesa,Welterweight,Male,2018-12-29,2018,24,1,2,0,3,8,4,0,0,0,2,0,6,0,Southpaw,1933
Michael Chiesa,Error,Male,2020-01-25,2020,27,1,2,0,3,9,4,0,0,0,3,0,6,0,Southpaw,1933
Michael Chiesa,Error,Male,2016-04-16,2016,27,1,2,0,3,9,4,0,0,0,3,0,6,0,Southpaw,1933
Michael Chiesa,Error,Male,2015-12-10,2015,27,1,2,0,3,9,4,0,0,0,3,0,6,0,Southpaw,1933
Michael Chiesa,Error,Male,2014-09-05,2014,27,1,2,0,3,9,4,0,0,0,3,0,6,0,Southpaw,1933
Michael Chiesa,Error,Male,2013-11-06,2013,27,1,2,0,3,9,4,0,0,0,3,0,6,0,Southpaw,1933
Felipe Colares,Bantamweight,Male,2020-01-25,2020,6,0,0,1,1,1,1,0,0,1,0,0,0,0,Orthodox,1934
Felipe Colares,Bantamweight,Male,2019-07-20,2019,6,0,0,1,1,1,1,0,0,1,0,0,0,0,Orthodox,1934
Felipe Colares,Bantamweight,Male,2019-02-02,2019,6,0,0,1,1,1,1,0,0,1,0,0,0,0,Orthodox,1934
Nik Lentz,Featherweight,Male,2021-01-23,2021,64,0,1,0,4,14,10,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Featherweight,Male,2012-08-11,2012,64,0,1,0,4,14,10,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Error,Male,2018-06-01,2018,51,0,1,0,4,12,7,0,0,2,6,2,2,0,Orthodox,1935
Nik Lentz,Error,Male,2017-11-18,2017,51,0,1,0,4,12,7,0,0,2,6,2,2,0,Orthodox,1935
Nik Lentz,Error,Male,2017-02-11,2017,51,0,1,0,4,12,7,0,0,2,6,2,2,0,Orthodox,1935
Nik Lentz,Error,Male,2016-09-10,2016,51,0,1,0,4,12,7,0,0,2,6,2,2,0,Orthodox,1935
Nik Lentz,Error,Male,2015-12-19,2015,51,0,1,0,4,12,7,0,0,2,6,2,2,0,Orthodox,1935
Nik Lentz,Error,Male,2015-05-30,2015,51,0,1,0,4,12,7,0,0,2,6,2,2,0,Orthodox,1935
Nik Lentz,Error,Male,2011-06-26,2011,51,0,1,0,4,12,7,0,0,2,6,2,2,0,Orthodox,1935
Nik Lentz,Error,Male,2009-09-19,2009,51,0,1,0,4,12,7,0,0,2,6,2,2,0,Orthodox,1935
Nik Lentz,Featherweight,Male,2020-01-25,2020,61,0,1,0,4,14,9,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Featherweight,Male,2013-12-14,2013,61,0,1,0,4,14,9,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Featherweight,Male,2013-01-19,2013,61,0,1,0,4,14,9,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Featherweight,Male,2011-03-26,2011,61,0,1,0,4,14,9,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Featherweight,Male,2010-11-20,2010,61,0,1,0,4,14,9,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Featherweight,Male,2010-01-11,2010,61,0,1,0,4,14,9,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Peso_Pactado,Male,2019-05-18,2019,59,0,1,0,4,14,8,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Peso_Pactado,Male,2019-02-17,2019,59,0,1,0,4,14,8,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Peso_Pactado,Male,2018-10-06,2018,59,0,1,0,4,14,8,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Peso_Pactado,Male,2013-05-18,2013,59,0,1,0,4,14,8,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Peso_Pactado,Male,2012-01-28,2012,59,0,1,0,4,14,8,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Peso_Pactado,Male,2011-12-10,2011,59,0,1,0,4,14,8,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Peso_Pactado,Male,2010-08-28,2010,59,0,1,0,4,14,8,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Peso_Pactado,Male,2010-03-31,2010,59,0,1,0,4,14,8,0,0,2,7,3,2,0,Orthodox,1935
Nik Lentz,Error,Male,2014-05-10,2014,35,0,1,0,4,8,5,0,0,1,5,1,1,0,Orthodox,1935
Lina Lansberg,Bantamweight,Women,2018-10-06,2018,10,0,0,1,1,2,2,0,0,0,2,0,0,0,Orthodox,1936
Lina Lansberg,Bantamweight,Women,2017-10-21,2017,10,0,0,1,1,2,2,0,0,0,2,0,0,0,Orthodox,1936
Lina Lansberg,Peso_Pactado,Women,2018-05-27,2018,7,0,0,1,1,1,2,0,0,0,1,0,0,0,Orthodox,1936
Lina Lansberg,Peso_Pactado,Women,2017-03-18,2017,7,0,0,1,1,1,2,0,0,0,1,0,0,0,Orthodox,1936
Lina Lansberg,Bantamweight,Women,2020-01-25,2020,19,0,0,1,2,4,3,0,0,0,4,0,0,0,Orthodox,1936
Lina Lansberg,Bantamweight,Women,2019-09-28,2019,19,0,0,1,2,4,3,0,0,0,4,0,0,0,Orthodox,1936
Lina Lansberg,Bantamweight,Women,2019-06-01,2019,19,0,0,1,2,4,3,0,0,0,4,0,0,0,Orthodox,1936
Lina Lansberg,Peso_Pactado,Women,2016-09-24,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,1936
Diego Ferreira,Lightweight,Male,2021-02-06,2021,21,0,2,0,6,8,2,0,0,0,3,3,2,0,Orthodox,1937
Diego Ferreira,Lightweight,Male,2018-12-08,2018,21,0,2,0,6,8,2,0,0,0,3,3,2,0,Orthodox,1937
Diego Ferreira,Lightweight,Male,2014-10-25,2014,21,0,2,0,6,8,2,0,0,0,3,3,2,0,Orthodox,1937
Diego Ferreira,Lightweight,Male,2020-01-18,2020,19,0,2,0,5,7,2,0,0,0,3,3,1,0,Orthodox,1937
Diego Ferreira,Lightweight,Male,2019-09-07,2019,19,0,2,0,5,7,2,0,0,0,3,3,1,0,Orthodox,1937
Diego Ferreira,Lightweight,Male,2019-02-23,2019,19,0,2,0,5,7,2,0,0,0,3,3,1,0,Orthodox,1937
Diego Ferreira,Lightweight,Male,2016-01-30,2016,19,0,2,0,5,7,2,0,0,0,3,3,1,0,Orthodox,1937
Diego Ferreira,Lightweight,Male,2015-04-04,2015,19,0,2,0,5,7,2,0,0,0,3,3,1,0,Orthodox,1937
Diego Ferreira,Lightweight,Male,2014-08-30,2014,19,0,2,0,5,7,2,0,0,0,3,3,1,0,Orthodox,1937
Diego Ferreira,Lightweight,Male,2014-06-28,2014,19,0,2,0,5,7,2,0,0,0,3,3,1,0,Orthodox,1937
Diego Ferreira,Error,Male,2018-02-18,2018,10,0,2,0,2,3,2,0,0,0,1,1,1,0,Orthodox,1937
Raquel Pennington,Bantamweight,Women,2020-06-20,2020,35,1,1,0,4,7,5,0,0,2,3,0,2,0,Orthodox,1938
Raquel Pennington,Bantamweight,Women,2019-07-20,2019,35,1,1,0,4,7,5,0,0,2,3,0,2,0,Orthodox,1938
Raquel Pennington,Bantamweight,Women,2018-11-10,2018,35,1,1,0,4,7,5,0,0,2,3,0,2,0,Orthodox,1938
Raquel Pennington,Bantamweight,Women,2016-08-20,2016,35,1,1,0,4,7,5,0,0,2,3,0,2,0,Orthodox,1938
Raquel Pennington,Bantamweight,Women,2015-02-28,2015,35,1,1,0,4,7,5,0,0,2,3,0,2,0,Orthodox,1938
Raquel Pennington,Bantamweight,Women,2014-12-06,2014,35,1,1,0,4,7,5,0,0,2,3,0,2,0,Orthodox,1938
Raquel Pennington,Peso_Pactado,Women,2014-03-15,2014,3,0,1,0,1,1,0,0,0,0,1,0,0,0,Orthodox,1938
Raquel Pennington,Bantamweight,Women,2020-01-18,2020,32,1,1,0,4,7,4,0,0,2,3,0,2,0,Orthodox,1938
Raquel Pennington,Bantamweight,Women,2016-11-12,2016,32,1,1,0,4,7,4,0,0,2,3,0,2,0,Orthodox,1938
Raquel Pennington,Bantamweight,Women,2016-04-16,2016,32,1,1,0,4,7,4,0,0,2,3,0,2,0,Orthodox,1938
Raquel Pennington,Peso_Pactado,Women,2018-05-12,2018,21,0,1,0,4,6,2,0,0,1,3,0,2,0,Orthodox,1938
Raquel Pennington,Error,Women,2015-09-05,2015,10,0,1,0,1,2,2,0,0,0,1,0,1,0,Orthodox,1938
Raquel Pennington,Error,Women,2013-11-30,2013,10,0,1,0,1,2,2,0,0,0,1,0,1,0,Orthodox,1938
Maycee Barber,Flyweight,Women,2021-02-13,2021,8,0,3,0,3,3,1,0,0,0,0,3,0,0,Switch,1939
Maycee Barber,Flyweight,Women,2019-10-18,2019,8,0,3,0,3,3,1,0,0,0,0,3,0,0,Switch,1939
Maycee Barber,Flyweight,Women,2019-03-23,2019,8,0,3,0,3,3,1,0,0,0,0,3,0,0,Switch,1939
Maycee Barber,Peso_Pactado,Women,2018-11-10,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Switch,1939
Maycee Barber,Flyweight,Women,2020-01-18,2020,5,0,3,0,3,3,0,0,0,0,0,3,0,0,Switch,1939
Sodiq Yusuff,Featherweight,Male,2019-03-30,2019,1,0,1,0,1,1,0,0,0,0,0,1,0,0,Orthodox,1940
Sodiq Yusuff,Featherweight,Male,2020-01-18,2020,5,0,3,0,3,3,0,0,0,0,1,2,0,0,Orthodox,1940
Sodiq Yusuff,Featherweight,Male,2018-12-01,2018,5,0,3,0,3,3,0,0,0,0,1,2,0,0,Orthodox,1940
Sodiq Yusuff,Peso_Pactado,Male,2019-08-17,2019,4,0,2,0,2,2,0,0,0,0,1,1,0,0,Orthodox,1940
Ode Osbourne,Featherweight,Male,2021-02-06,2021,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Southpaw,1941
Ode Osbourne,Featherweight,Male,2020-01-18,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southpaw,1941
Nasrat Haqparast,Lightweight,Male,2021-03-13,2021,15,0,0,1,3,4,2,0,0,0,3,1,0,0,Southpaw,1942
Nasrat Haqparast,Lightweight,Male,2020-08-08,2020,15,0,0,1,3,4,2,0,0,0,3,1,0,0,Southpaw,1942
Nasrat Haqparast,Lightweight,Male,2018-07-22,2018,15,0,0,1,3,4,2,0,0,0,3,1,0,0,Southpaw,1942
Nasrat Haqparast,Lightweight,Male,2020-01-18,2020,11,0,0,1,3,3,1,0,0,0,2,1,0,0,Southpaw,1942
Nasrat Haqparast,Lightweight,Male,2019-08-03,2019,11,0,0,1,3,3,1,0,0,0,2,1,0,0,Southpaw,1942
Nasrat Haqparast,Lightweight,Male,2018-10-27,2018,11,0,0,1,3,3,1,0,0,0,2,1,0,0,Southpaw,1942
Nasrat Haqparast,Lightweight,Male,2017-10-21,2017,11,0,0,1,3,3,1,0,0,0,2,1,0,0,Southpaw,1942
Suman Mokhtarian,Featherweight,Male,2018-12-01,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,1943
Suman Mokhtarian,Featherweight,Male,2019-12-21,2019,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Orthodox,1943
Pingyuan Liu,Bantamweight,Male,2019-07-13,2019,6,0,2,0,2,2,0,0,0,1,1,0,0,0,Orthodox,1944
Pingyuan Liu,Error,Male,2018-11-24,2018,3,0,1,0,1,1,0,0,0,0,1,0,0,0,Orthodox,1944
Pingyuan Liu,Bantamweight,Male,2019-12-21,2019,9,0,2,0,2,2,1,0,0,1,1,0,0,0,Orthodox,1944
Pingyuan Liu,Bantamweight,Male,2018-07-22,2018,9,0,2,0,2,2,1,0,0,1,1,0,0,0,Orthodox,1944
Matt Schnell,Flyweight,Male,2021-01-20,2021,11,0,0,2,4,4,3,0,0,1,1,0,2,0,Orthodox,1945
Matt Schnell,Flyweight,Male,2018-06-23,2018,11,0,0,2,4,4,3,0,0,1,1,0,2,0,Orthodox,1945
Matt Schnell,Flyweight,Male,2017-10-07,2017,11,0,0,2,4,4,3,0,0,1,1,0,2,0,Orthodox,1945
Matt Schnell,Flyweight,Male,2019-12-21,2019,10,0,0,2,4,4,2,0,0,1,1,0,2,0,Orthodox,1945
Matt Schnell,Flyweight,Male,2019-08-03,2019,10,0,0,2,4,4,2,0,0,1,1,0,2,0,Orthodox,1945
Matt Schnell,Flyweight,Male,2017-04-22,2017,10,0,0,2,4,4,2,0,0,1,1,0,2,0,Orthodox,1945
Matt Schnell,Peso_Pactado,Male,2019-03-09,2019,8,0,0,2,2,2,2,0,0,1,1,0,0,0,Orthodox,1945
Matt Schnell,Peso_Pactado,Male,2016-12-03,2016,8,0,0,2,2,2,2,0,0,1,1,0,0,0,Orthodox,1945
Marc-Andre Barriault,Middleweight,Male,2020-06-20,2020,9,0,0,3,0,0,3,0,0,0,0,0,0,0,Orthodox,1946
Marc-Andre Barriault,Middleweight,Male,2019-07-27,2019,9,0,0,3,0,0,3,0,0,0,0,0,0,0,Orthodox,1946
Marc-Andre Barriault,Middleweight,Male,2019-05-04,2019,9,0,0,3,0,0,3,0,0,0,0,0,0,0,Orthodox,1946
Marc-Andre Barriault,Middleweight,Male,2019-12-21,2019,6,0,0,2,0,0,2,0,0,0,0,0,0,0,Orthodox,1946
Said Nurmagomedov,Bantamweight,Male,2020-10-17,2020,7,0,2,0,2,2,1,0,0,1,0,1,0,0,Orthodox,1947
Said Nurmagomedov,Bantamweight,Male,2019-12-21,2019,4,0,2,0,2,2,0,0,0,1,0,1,0,0,Orthodox,1947
Said Nurmagomedov,Peso_Pactado,Male,2019-02-02,2019,3,0,1,0,1,1,0,0,0,1,0,0,0,0,Orthodox,1947
Said Nurmagomedov,Error,Male,2018-07-14,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,1947
Mike Perry,Welterweight,Male,2020-11-21,2020,30,0,2,0,2,7,6,0,0,1,2,4,0,0,Orthodox,1948
Mike Perry,Welterweight,Male,2020-06-27,2020,30,0,2,0,2,7,6,0,0,1,2,4,0,0,Orthodox,1948
Mike Perry,Welterweight,Male,2018-02-24,2018,30,0,2,0,2,7,6,0,0,1,2,4,0,0,Orthodox,1948
Mike Perry,Welterweight,Male,2017-09-16,2017,30,0,2,0,2,7,6,0,0,1,2,4,0,0,Orthodox,1948
